textbox13,disease_name,textbox43,textbox11,textbox18,district_count,sl_no1,textbox38,textbox5,textbox33,textbox55,textbox36,col06,textbox71,textbox29,textbox37,textbox45,textbox30,textbox34,textbox56
29/04/2021,Acute Diarrhoeal diseases  (Including Gastro Enteritis Etc),RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,27956,18592,46548,0,0,0,27956,18592,46548,0,0,0
29/04/2021,Acute Diarrhoeal diseases  (Including Gastro Enteritis Etc),RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,27956,18592,46548,0,0,0,27956,18592,46548,0,0,0
29/04/2021,Acute Diarrhoeal diseases  (Including Gastro Enteritis Etc),RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,27956,18592,46548,0,0,0,27956,18592,46548,0,0,0
29/04/2021,Acute Diarrhoeal diseases  (Including Gastro Enteritis Etc),RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,27956,18592,46548,0,0,0,27956,18592,46548,0,0,0
29/04/2021,Acute Diarrhoeal diseases  (Including Gastro Enteritis Etc),RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,27956,18592,46548,0,0,0,27956,18592,46548,0,0,0
29/04/2021,Acute Diarrhoeal diseases  (Including Gastro Enteritis Etc),RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,27956,18592,46548,0,0,0,27956,18592,46548,0,0,0
29/04/2021,Acute Diarrhoeal diseases  (Including Gastro Enteritis Etc),RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,27956,18592,46548,0,0,0,27956,18592,46548,0,0,0
29/04/2021,Acute Diarrhoeal diseases  (Including Gastro Enteritis Etc),RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,27956,18592,46548,0,0,0,27956,18592,46548,0,0,0
29/04/2021,Acute Diarrhoeal diseases  (Including Gastro Enteritis Etc),RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,27956,18592,46548,0,0,0,27956,18592,46548,0,0,0
29/04/2021,Acute Diarrhoeal diseases  (Including Gastro Enteritis Etc),RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,27956,18592,46548,0,0,0,27956,18592,46548,0,0,0
29/04/2021,Acute Diarrhoeal diseases  (Including Gastro Enteritis Etc),RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,27956,18592,46548,0,0,0,27956,18592,46548,0,0,0
29/04/2021,Acute Diarrhoeal diseases  (Including Gastro Enteritis Etc),RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,27956,18592,46548,0,0,0,27956,18592,46548,0,0,0
29/04/2021,Acute Respiratory Infection (Including Influenza and excluding Pneumonia),RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,71470,49092,120562,0,0,0,71470,49092,120562,0,0,0
29/04/2021,Acute Respiratory Infection (Including Influenza and excluding Pneumonia),RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,71470,49092,120562,0,0,0,71470,49092,120562,0,0,0
29/04/2021,Acute Respiratory Infection (Including Influenza and excluding Pneumonia),RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,71470,49092,120562,0,0,0,71470,49092,120562,0,0,0
29/04/2021,Acute Respiratory Infection (Including Influenza and excluding Pneumonia),RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,71470,49092,120562,0,0,0,71470,49092,120562,0,0,0
29/04/2021,Acute Respiratory Infection (Including Influenza and excluding Pneumonia),RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,71470,49092,120562,0,0,0,71470,49092,120562,0,0,0
29/04/2021,Acute Respiratory Infection (Including Influenza and excluding Pneumonia),RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,71470,49092,120562,0,0,0,71470,49092,120562,0,0,0
29/04/2021,Acute Respiratory Infection (Including Influenza and excluding Pneumonia),RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,71470,49092,120562,0,0,0,71470,49092,120562,0,0,0
29/04/2021,Acute Respiratory Infection (Including Influenza and excluding Pneumonia),RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,71470,49092,120562,0,0,0,71470,49092,120562,0,0,0
29/04/2021,Acute Respiratory Infection (Including Influenza and excluding Pneumonia),RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,71470,49092,120562,0,0,0,71470,49092,120562,0,0,0
29/04/2021,Acute Respiratory Infection (Including Influenza and excluding Pneumonia),RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,71470,49092,120562,0,0,0,71470,49092,120562,0,0,0
29/04/2021,Acute Respiratory Infection (Including Influenza and excluding Pneumonia),RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,71470,49092,120562,0,0,0,71470,49092,120562,0,0,0
29/04/2021,Acute Respiratory Infection (Including Influenza and excluding Pneumonia),RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,71470,49092,120562,0,0,0,71470,49092,120562,0,0,0
29/04/2021,Chicken Pox,RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Chicken Pox,RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Chicken Pox,RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Chicken Pox,RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Chicken Pox,RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Chicken Pox,RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Chicken Pox,RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Chicken Pox,RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Chicken Pox,RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Chicken Pox,RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Chicken Pox,RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Cholera(Lab. confirmed),RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Cholera(Lab. confirmed),RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Cholera(Lab. confirmed),RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Cholera(Lab. confirmed),RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Cholera(Lab. confirmed),RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Cholera(Lab. confirmed),RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Cholera(Lab. confirmed),RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Cholera(Lab. confirmed),RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Cholera(Lab. confirmed),RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Cholera(Lab. confirmed),RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Cholera(Lab. confirmed),RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Cholera(Lab. confirmed),RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Diptheria,RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Diptheria,RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Diptheria,RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Diptheria,RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Diptheria,RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Diptheria,RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Diptheria,RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Diptheria,RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Diptheria,RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Diptheria,RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Diptheria,RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Diptheria,RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Encephalitis,RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Encephalitis,RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Encephalitis,RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Encephalitis,RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Encephalitis,RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Encephalitis,RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Encephalitis,RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Encephalitis,RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Encephalitis,RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Encephalitis,RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Encephalitis,RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Enteric Fever,RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,102,79,181,0,0,0,102,79,181,0,0,0
29/04/2021,Enteric Fever,RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,102,79,181,0,0,0,102,79,181,0,0,0
29/04/2021,Enteric Fever,RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,102,79,181,0,0,0,102,79,181,0,0,0
29/04/2021,Enteric Fever,RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,102,79,181,0,0,0,102,79,181,0,0,0
29/04/2021,Enteric Fever,RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,102,79,181,0,0,0,102,79,181,0,0,0
29/04/2021,Enteric Fever,RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,102,79,181,0,0,0,102,79,181,0,0,0
29/04/2021,Enteric Fever,RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,102,79,181,0,0,0,102,79,181,0,0,0
29/04/2021,Enteric Fever,RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,102,79,181,0,0,0,102,79,181,0,0,0
29/04/2021,Enteric Fever,RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,102,79,181,0,0,0,102,79,181,0,0,0
29/04/2021,Enteric Fever,RAJASTHAN,From Month & Year  January - 2018,December - 2018,33,,Karauli,102,79,181,0,0,0,102,79,181,0,0,0
