textbox28,textbox76,textbox78,textbox24,district_count,sl_no1,textbox20,textbox26,textbox23,textbox38,textbox29,textbox21,textbox33,textbox8,textbox58,textbox9,textbox10,textbox12,textbox13
29/04/2021,Disease Name--Accidental Injuries-Accidental Injuries,State Name--RAJASTHAN,From Month & Year--  January - 2017  UPTO  December - 2017,33,,Pratap Grah,11633,6346,17979,0,0,0,11633,6346,17979,0,0,0
29/04/2021,Disease Name--Accidental Injuries-Accidental Injuries,State Name--RAJASTHAN,From Month & Year--  January - 2017  UPTO  December - 2017,33,,Pratap Grah,11633,6346,17979,0,0,0,11633,6346,17979,0,0,0
29/04/2021,Disease Name--Accidental Injuries-Accidental Injuries,State Name--RAJASTHAN,From Month & Year--  January - 2017  UPTO  December - 2017,33,,Pratap Grah,11633,6346,17979,0,0,0,11633,6346,17979,0,0,0
29/04/2021,Disease Name--Accidental Injuries-Accidental Injuries,State Name--RAJASTHAN,From Month & Year--  January - 2017  UPTO  December - 2017,33,,Pratap Grah,11633,6346,17979,0,0,0,11633,6346,17979,0,0,0
29/04/2021,Disease Name--Accidental Injuries-Accidental Injuries,State Name--RAJASTHAN,From Month & Year--  January - 2017  UPTO  December - 2017,33,,Pratap Grah,11633,6346,17979,0,0,0,11633,6346,17979,0,0,0
29/04/2021,Disease Name--Accidental Injuries-Accidental Injuries,State Name--RAJASTHAN,From Month & Year--  January - 2017  UPTO  December - 2017,33,,Pratap Grah,11633,6346,17979,0,0,0,11633,6346,17979,0,0,0
29/04/2021,Disease Name--Accidental Injuries-Accidental Injuries,State Name--RAJASTHAN,From Month & Year--  January - 2017  UPTO  December - 2017,33,,Pratap Grah,11633,6346,17979,0,0,0,11633,6346,17979,0,0,0
29/04/2021,Disease Name--Accidental Injuries-Accidental Injuries,State Name--RAJASTHAN,From Month & Year--  January - 2017  UPTO  December - 2017,33,,Pratap Grah,11633,6346,17979,0,0,0,11633,6346,17979,0,0,0
29/04/2021,Disease Name--Accidental Injuries-Accidental Injuries,State Name--RAJASTHAN,From Month & Year--  January - 2017  UPTO  December - 2017,33,,Pratap Grah,11633,6346,17979,0,0,0,11633,6346,17979,0,0,0
29/04/2021,Disease Name--Accidental Injuries-Accidental Injuries,State Name--RAJASTHAN,From Month & Year--  January - 2017  UPTO  December - 2017,33,,Pratap Grah,11633,6346,17979,0,0,0,11633,6346,17979,0,0,0
29/04/2021,Disease Name--Accidental Injuries-Accidental Injuries,State Name--RAJASTHAN,From Month & Year--  January - 2017  UPTO  December - 2017,33,,Pratap Grah,11633,6346,17979,0,0,0,11633,6346,17979,0,0,0
29/04/2021,Disease Name--Accidental Injuries-Accidental Injuries,State Name--RAJASTHAN,From Month & Year--  January - 2017  UPTO  December - 2017,33,,Pratap Grah,11633,6346,17979,0,0,0,11633,6346,17979,0,0,0
29/04/2021,Disease Name--Cancer-Cervix Cancer ,State Name--RAJASTHAN,From Month & Year--  January - 2017  UPTO  December - 2017,33,,Pratap Grah,0,4,4,0,0,0,0,4,4,0,0,0
29/04/2021,Disease Name--Cancer-Cervix Cancer ,State Name--RAJASTHAN,From Month & Year--  January - 2017  UPTO  December - 2017,33,,Pratap Grah,0,4,4,0,0,0,0,4,4,0,0,0
29/04/2021,Disease Name--Cancer-Cervix Cancer ,State Name--RAJASTHAN,From Month & Year--  January - 2017  UPTO  December - 2017,33,,Pratap Grah,0,4,4,0,0,0,0,4,4,0,0,0
29/04/2021,Disease Name--Cancer-Cervix Cancer ,State Name--RAJASTHAN,From Month & Year--  January - 2017  UPTO  December - 2017,33,,Pratap Grah,0,4,4,0,0,0,0,4,4,0,0,0
29/04/2021,Disease Name--Cancer-Cervix Cancer ,State Name--RAJASTHAN,From Month & Year--  January - 2017  UPTO  December - 2017,33,,Pratap Grah,0,4,4,0,0,0,0,4,4,0,0,0
29/04/2021,Disease Name--Cancer-Cervix Cancer ,State Name--RAJASTHAN,From Month & Year--  January - 2017  UPTO  December - 2017,33,,Pratap Grah,0,4,4,0,0,0,0,4,4,0,0,0
29/04/2021,Disease Name--Cancer-Cervix Cancer ,State Name--RAJASTHAN,From Month & Year--  January - 2017  UPTO  December - 2017,33,,Pratap Grah,0,4,4,0,0,0,0,4,4,0,0,0
29/04/2021,Disease Name--Cancer-Cervix Cancer ,State Name--RAJASTHAN,From Month & Year--  January - 2017  UPTO  December - 2017,33,,Pratap Grah,0,4,4,0,0,0,0,4,4,0,0,0
29/04/2021,Disease Name--Cancer-Cervix Cancer ,State Name--RAJASTHAN,From Month & Year--  January - 2017  UPTO  December - 2017,33,,Pratap Grah,0,4,4,0,0,0,0,4,4,0,0,0
29/04/2021,Disease Name--Cancer-Cervix Cancer ,State Name--RAJASTHAN,From Month & Year--  January - 2017  UPTO  December - 2017,33,,Pratap Grah,0,4,4,0,0,0,0,4,4,0,0,0
29/04/2021,Disease Name--Cancer-Cervix Cancer ,State Name--RAJASTHAN,From Month & Year--  January - 2017  UPTO  December - 2017,33,,Pratap Grah,0,4,4,0,0,0,0,4,4,0,0,0
29/04/2021,Disease Name--Cancer-Cervix Cancer ,State Name--RAJASTHAN,From Month & Year--  January - 2017  UPTO  December - 2017,33,,Pratap Grah,0,4,4,0,0,0,0,4,4,0,0,0
29/04/2021,Disease Name--Cancer-Breast Cancer ,State Name--RAJASTHAN,From Month & Year--  January - 2017  UPTO  December - 2017,33,,Pratap Grah,0,3,3,0,0,0,0,3,3,0,0,0
29/04/2021,Disease Name--Cancer-Breast Cancer ,State Name--RAJASTHAN,From Month & Year--  January - 2017  UPTO  December - 2017,33,,Pratap Grah,0,3,3,0,0,0,0,3,3,0,0,0
29/04/2021,Disease Name--Cancer-Breast Cancer ,State Name--RAJASTHAN,From Month & Year--  January - 2017  UPTO  December - 2017,33,,Pratap Grah,0,3,3,0,0,0,0,3,3,0,0,0
29/04/2021,Disease Name--Cancer-Breast Cancer ,State Name--RAJASTHAN,From Month & Year--  January - 2017  UPTO  December - 2017,33,,Pratap Grah,0,3,3,0,0,0,0,3,3,0,0,0
29/04/2021,Disease Name--Cancer-Breast Cancer ,State Name--RAJASTHAN,From Month & Year--  January - 2017  UPTO  December - 2017,33,,Pratap Grah,0,3,3,0,0,0,0,3,3,0,0,0
29/04/2021,Disease Name--Cancer-Breast Cancer ,State Name--RAJASTHAN,From Month & Year--  January - 2017  UPTO  December - 2017,33,,Pratap Grah,0,3,3,0,0,0,0,3,3,0,0,0
29/04/2021,Disease Name--Cancer-Breast Cancer ,State Name--RAJASTHAN,From Month & Year--  January - 2017  UPTO  December - 2017,33,,Pratap Grah,0,3,3,0,0,0,0,3,3,0,0,0
29/04/2021,Disease Name--Cancer-Breast Cancer ,State Name--RAJASTHAN,From Month & Year--  January - 2017  UPTO  December - 2017,33,,Pratap Grah,0,3,3,0,0,0,0,3,3,0,0,0
29/04/2021,Disease Name--Cancer-Breast Cancer ,State Name--RAJASTHAN,From Month & Year--  January - 2017  UPTO  December - 2017,33,,Pratap Grah,0,3,3,0,0,0,0,3,3,0,0,0
29/04/2021,Disease Name--Cancer-Breast Cancer ,State Name--RAJASTHAN,From Month & Year--  January - 2017  UPTO  December - 2017,33,,Pratap Grah,0,3,3,0,0,0,0,3,3,0,0,0
29/04/2021,Disease Name--Cancer-Breast Cancer ,State Name--RAJASTHAN,From Month & Year--  January - 2017  UPTO  December - 2017,33,,Pratap Grah,0,3,3,0,0,0,0,3,3,0,0,0
29/04/2021,Disease Name--Cancer-Breast Cancer ,State Name--RAJASTHAN,From Month & Year--  January - 2017  UPTO  December - 2017,33,,Pratap Grah,0,3,3,0,0,0,0,3,3,0,0,0
29/04/2021,Disease Name--Cancer-Lung Cancer ,State Name--RAJASTHAN,From Month & Year--  January - 2017  UPTO  December - 2017,33,,Pratap Grah,4,5,9,0,0,0,4,5,9,0,0,0
29/04/2021,Disease Name--Cancer-Lung Cancer ,State Name--RAJASTHAN,From Month & Year--  January - 2017  UPTO  December - 2017,33,,Pratap Grah,4,5,9,0,0,0,4,5,9,0,0,0
29/04/2021,Disease Name--Cancer-Lung Cancer ,State Name--RAJASTHAN,From Month & Year--  January - 2017  UPTO  December - 2017,33,,Pratap Grah,4,5,9,0,0,0,4,5,9,0,0,0
29/04/2021,Disease Name--Cancer-Lung Cancer ,State Name--RAJASTHAN,From Month & Year--  January - 2017  UPTO  December - 2017,33,,Pratap Grah,4,5,9,0,0,0,4,5,9,0,0,0
29/04/2021,Disease Name--Cancer-Lung Cancer ,State Name--RAJASTHAN,From Month & Year--  January - 2017  UPTO  December - 2017,33,,Pratap Grah,4,5,9,0,0,0,4,5,9,0,0,0
29/04/2021,Disease Name--Cancer-Lung Cancer ,State Name--RAJASTHAN,From Month & Year--  January - 2017  UPTO  December - 2017,33,,Pratap Grah,4,5,9,0,0,0,4,5,9,0,0,0
29/04/2021,Disease Name--Cancer-Lung Cancer ,State Name--RAJASTHAN,From Month & Year--  January - 2017  UPTO  December - 2017,33,,Pratap Grah,4,5,9,0,0,0,4,5,9,0,0,0
29/04/2021,Disease Name--Cancer-Lung Cancer ,State Name--RAJASTHAN,From Month & Year--  January - 2017  UPTO  December - 2017,33,,Pratap Grah,4,5,9,0,0,0,4,5,9,0,0,0
29/04/2021,Disease Name--Cancer-Lung Cancer ,State Name--RAJASTHAN,From Month & Year--  January - 2017  UPTO  December - 2017,33,,Pratap Grah,4,5,9,0,0,0,4,5,9,0,0,0
29/04/2021,Disease Name--Cancer-Lung Cancer ,State Name--RAJASTHAN,From Month & Year--  January - 2017  UPTO  December - 2017,33,,Pratap Grah,4,5,9,0,0,0,4,5,9,0,0,0
29/04/2021,Disease Name--Cancer-Lung Cancer ,State Name--RAJASTHAN,From Month & Year--  January - 2017  UPTO  December - 2017,33,,Pratap Grah,4,5,9,0,0,0,4,5,9,0,0,0
29/04/2021,Disease Name--Cancer-Lung Cancer ,State Name--RAJASTHAN,From Month & Year--  January - 2017  UPTO  December - 2017,33,,Pratap Grah,4,5,9,0,0,0,4,5,9,0,0,0
