textbox28,textbox76,textbox78,textbox24,district_count,sl_no1,textbox20,textbox26,textbox23,textbox38,textbox29,textbox21,textbox33,textbox8,textbox58,textbox9,textbox10,textbox12,textbox13
29/04/2021,Disease Name--Accidental Injuries-Accidental Injuries,State Name--RAJASTHAN,From Month & Year--  January - 2014  UPTO  December - 2014,33,,Pratap Grah,10734,5737,16471,0,0,0,10734,5737,16471,0,0,0
29/04/2021,Disease Name--Accidental Injuries-Accidental Injuries,State Name--RAJASTHAN,From Month & Year--  January - 2014  UPTO  December - 2014,33,,Pratap Grah,10734,5737,16471,0,0,0,10734,5737,16471,0,0,0
29/04/2021,Disease Name--Accidental Injuries-Accidental Injuries,State Name--RAJASTHAN,From Month & Year--  January - 2014  UPTO  December - 2014,33,,Pratap Grah,10734,5737,16471,0,0,0,10734,5737,16471,0,0,0
29/04/2021,Disease Name--Accidental Injuries-Accidental Injuries,State Name--RAJASTHAN,From Month & Year--  January - 2014  UPTO  December - 2014,33,,Pratap Grah,10734,5737,16471,0,0,0,10734,5737,16471,0,0,0
29/04/2021,Disease Name--Accidental Injuries-Accidental Injuries,State Name--RAJASTHAN,From Month & Year--  January - 2014  UPTO  December - 2014,33,,Pratap Grah,10734,5737,16471,0,0,0,10734,5737,16471,0,0,0
29/04/2021,Disease Name--Accidental Injuries-Accidental Injuries,State Name--RAJASTHAN,From Month & Year--  January - 2014  UPTO  December - 2014,33,,Pratap Grah,10734,5737,16471,0,0,0,10734,5737,16471,0,0,0
29/04/2021,Disease Name--Accidental Injuries-Accidental Injuries,State Name--RAJASTHAN,From Month & Year--  January - 2014  UPTO  December - 2014,33,,Pratap Grah,10734,5737,16471,0,0,0,10734,5737,16471,0,0,0
29/04/2021,Disease Name--Accidental Injuries-Accidental Injuries,State Name--RAJASTHAN,From Month & Year--  January - 2014  UPTO  December - 2014,33,,Pratap Grah,10734,5737,16471,0,0,0,10734,5737,16471,0,0,0
29/04/2021,Disease Name--Accidental Injuries-Accidental Injuries,State Name--RAJASTHAN,From Month & Year--  January - 2014  UPTO  December - 2014,33,,Pratap Grah,10734,5737,16471,0,0,0,10734,5737,16471,0,0,0
29/04/2021,Disease Name--Accidental Injuries-Accidental Injuries,State Name--RAJASTHAN,From Month & Year--  January - 2014  UPTO  December - 2014,33,,Pratap Grah,10734,5737,16471,0,0,0,10734,5737,16471,0,0,0
29/04/2021,Disease Name--Accidental Injuries-Accidental Injuries,State Name--RAJASTHAN,From Month & Year--  January - 2014  UPTO  December - 2014,33,,Pratap Grah,10734,5737,16471,0,0,0,10734,5737,16471,0,0,0
29/04/2021,Disease Name--Accidental Injuries-Accidental Injuries,State Name--RAJASTHAN,From Month & Year--  January - 2014  UPTO  December - 2014,33,,Pratap Grah,10734,5737,16471,0,0,0,10734,5737,16471,0,0,0
29/04/2021,Disease Name--Cancer-Cervix Cancer ,State Name--RAJASTHAN,From Month & Year--  January - 2014  UPTO  December - 2014,33,,Pratap Grah,2,2,4,0,1,1,2,2,4,0,1,1
29/04/2021,Disease Name--Cancer-Cervix Cancer ,State Name--RAJASTHAN,From Month & Year--  January - 2014  UPTO  December - 2014,33,,Pratap Grah,2,2,4,0,1,1,2,2,4,0,1,1
29/04/2021,Disease Name--Cancer-Cervix Cancer ,State Name--RAJASTHAN,From Month & Year--  January - 2014  UPTO  December - 2014,33,,Pratap Grah,2,2,4,0,1,1,2,2,4,0,1,1
