textbox13,disease_name,textbox43,textbox11,textbox18,district_count,sl_no1,textbox38,textbox5,textbox33,textbox55,textbox36,col06,textbox71,textbox29,textbox37,textbox45,textbox30,textbox34,textbox56
29/04/2021,Acute Diarrhoeal diseases  (Including Gastro Enteritis Etc),RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Pratap Grah,11625,10768,22393,0,0,0,11625,10768,22393,0,0,0
29/04/2021,Acute Diarrhoeal diseases  (Including Gastro Enteritis Etc),RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Pratap Grah,11625,10768,22393,0,0,0,11625,10768,22393,0,0,0
29/04/2021,Acute Diarrhoeal diseases  (Including Gastro Enteritis Etc),RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Pratap Grah,11625,10768,22393,0,0,0,11625,10768,22393,0,0,0
29/04/2021,Acute Diarrhoeal diseases  (Including Gastro Enteritis Etc),RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Pratap Grah,11625,10768,22393,0,0,0,11625,10768,22393,0,0,0
29/04/2021,Acute Diarrhoeal diseases  (Including Gastro Enteritis Etc),RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Pratap Grah,11625,10768,22393,0,0,0,11625,10768,22393,0,0,0
29/04/2021,Acute Diarrhoeal diseases  (Including Gastro Enteritis Etc),RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Pratap Grah,11625,10768,22393,0,0,0,11625,10768,22393,0,0,0
29/04/2021,Acute Diarrhoeal diseases  (Including Gastro Enteritis Etc),RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Pratap Grah,11625,10768,22393,0,0,0,11625,10768,22393,0,0,0
29/04/2021,Acute Diarrhoeal diseases  (Including Gastro Enteritis Etc),RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Pratap Grah,11625,10768,22393,0,0,0,11625,10768,22393,0,0,0
29/04/2021,Acute Diarrhoeal diseases  (Including Gastro Enteritis Etc),RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Pratap Grah,11625,10768,22393,0,0,0,11625,10768,22393,0,0,0
29/04/2021,Acute Diarrhoeal diseases  (Including Gastro Enteritis Etc),RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Pratap Grah,11625,10768,22393,0,0,0,11625,10768,22393,0,0,0
29/04/2021,Acute Diarrhoeal diseases  (Including Gastro Enteritis Etc),RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Pratap Grah,11625,10768,22393,0,0,0,11625,10768,22393,0,0,0
29/04/2021,Acute Diarrhoeal diseases  (Including Gastro Enteritis Etc),RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Pratap Grah,11625,10768,22393,0,0,0,11625,10768,22393,0,0,0
29/04/2021,Acute Respiratory Infection (Including Influenza and excluding Pneumonia),RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Pratap Grah,41902,38273,80175,0,0,0,41902,38273,80175,0,0,0
29/04/2021,Acute Respiratory Infection (Including Influenza and excluding Pneumonia),RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Pratap Grah,41902,38273,80175,0,0,0,41902,38273,80175,0,0,0
29/04/2021,Acute Respiratory Infection (Including Influenza and excluding Pneumonia),RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Pratap Grah,41902,38273,80175,0,0,0,41902,38273,80175,0,0,0
29/04/2021,Acute Respiratory Infection (Including Influenza and excluding Pneumonia),RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Pratap Grah,41902,38273,80175,0,0,0,41902,38273,80175,0,0,0
29/04/2021,Acute Respiratory Infection (Including Influenza and excluding Pneumonia),RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Pratap Grah,41902,38273,80175,0,0,0,41902,38273,80175,0,0,0
29/04/2021,Acute Respiratory Infection (Including Influenza and excluding Pneumonia),RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Pratap Grah,41902,38273,80175,0,0,0,41902,38273,80175,0,0,0
