textbox28,textbox76,textbox78,textbox24,district_count,sl_no1,textbox20,textbox26,textbox23,textbox38,textbox29,textbox21,textbox33,textbox8,textbox58,textbox9,textbox10,textbox12,textbox13
29/04/2021,Disease Name--Accidental Injuries-Accidental Injuries,State Name--RAJASTHAN,From Month & Year--  January - 2016  UPTO  December - 2016,33,,Hanumangarh,2554,1332,3886,3,2,5,2554,1332,3886,3,2,5
29/04/2021,Disease Name--Accidental Injuries-Accidental Injuries,State Name--RAJASTHAN,From Month & Year--  January - 2016  UPTO  December - 2016,33,,Hanumangarh,2554,1332,3886,3,2,5,2554,1332,3886,3,2,5
29/04/2021,Disease Name--Accidental Injuries-Accidental Injuries,State Name--RAJASTHAN,From Month & Year--  January - 2016  UPTO  December - 2016,33,,Hanumangarh,2554,1332,3886,3,2,5,2554,1332,3886,3,2,5
29/04/2021,Disease Name--Accidental Injuries-Accidental Injuries,State Name--RAJASTHAN,From Month & Year--  January - 2016  UPTO  December - 2016,33,,Hanumangarh,2554,1332,3886,3,2,5,2554,1332,3886,3,2,5
29/04/2021,Disease Name--Accidental Injuries-Accidental Injuries,State Name--RAJASTHAN,From Month & Year--  January - 2016  UPTO  December - 2016,33,,Hanumangarh,2554,1332,3886,3,2,5,2554,1332,3886,3,2,5
29/04/2021,Disease Name--Accidental Injuries-Accidental Injuries,State Name--RAJASTHAN,From Month & Year--  January - 2016  UPTO  December - 2016,33,,Hanumangarh,2554,1332,3886,3,2,5,2554,1332,3886,3,2,5
29/04/2021,Disease Name--Accidental Injuries-Accidental Injuries,State Name--RAJASTHAN,From Month & Year--  January - 2016  UPTO  December - 2016,33,,Hanumangarh,2554,1332,3886,3,2,5,2554,1332,3886,3,2,5
29/04/2021,Disease Name--Accidental Injuries-Accidental Injuries,State Name--RAJASTHAN,From Month & Year--  January - 2016  UPTO  December - 2016,33,,Hanumangarh,2554,1332,3886,3,2,5,2554,1332,3886,3,2,5
29/04/2021,Disease Name--Accidental Injuries-Accidental Injuries,State Name--RAJASTHAN,From Month & Year--  January - 2016  UPTO  December - 2016,33,,Hanumangarh,2554,1332,3886,3,2,5,2554,1332,3886,3,2,5
29/04/2021,Disease Name--Cancer-Lung Cancer ,State Name--RAJASTHAN,From Month & Year--  January - 2016  UPTO  December - 2016,33,,Hanumangarh,58,58,116,1,0,1,58,58,116,1,0,1
29/04/2021,Disease Name--Cancer-Lung Cancer ,State Name--RAJASTHAN,From Month & Year--  January - 2016  UPTO  December - 2016,33,,Hanumangarh,58,58,116,1,0,1,58,58,116,1,0,1
29/04/2021,Disease Name--Cancer-Lung Cancer ,State Name--RAJASTHAN,From Month & Year--  January - 2016  UPTO  December - 2016,33,,Hanumangarh,58,58,116,1,0,1,58,58,116,1,0,1
29/04/2021,Disease Name--Cancer-Lung Cancer ,State Name--RAJASTHAN,From Month & Year--  January - 2016  UPTO  December - 2016,33,,Hanumangarh,58,58,116,1,0,1,58,58,116,1,0,1
29/04/2021,Disease Name--Cancer-Lung Cancer ,State Name--RAJASTHAN,From Month & Year--  January - 2016  UPTO  December - 2016,33,,Hanumangarh,58,58,116,1,0,1,58,58,116,1,0,1
29/04/2021,Disease Name--Cancer-Lung Cancer ,State Name--RAJASTHAN,From Month & Year--  January - 2016  UPTO  December - 2016,33,,Hanumangarh,58,58,116,1,0,1,58,58,116,1,0,1
29/04/2021,Disease Name--Cancer-Lung Cancer ,State Name--RAJASTHAN,From Month & Year--  January - 2016  UPTO  December - 2016,33,,Hanumangarh,58,58,116,1,0,1,58,58,116,1,0,1
29/04/2021,Disease Name--Cancer-Lung Cancer ,State Name--RAJASTHAN,From Month & Year--  January - 2016  UPTO  December - 2016,33,,Hanumangarh,58,58,116,1,0,1,58,58,116,1,0,1
29/04/2021,Disease Name--Cardio Vascular Diseases- Hypertension,State Name--RAJASTHAN,From Month & Year--  January - 2016  UPTO  December - 2016,33,,Hanumangarh,17756,13551,31307,0,0,0,17756,13551,31307,0,0,0
29/04/2021,Disease Name--Cardio Vascular Diseases- Hypertension,State Name--RAJASTHAN,From Month & Year--  January - 2016  UPTO  December - 2016,33,,Hanumangarh,17756,13551,31307,0,0,0,17756,13551,31307,0,0,0
29/04/2021,Disease Name--Cardio Vascular Diseases- Hypertension,State Name--RAJASTHAN,From Month & Year--  January - 2016  UPTO  December - 2016,33,,Hanumangarh,17756,13551,31307,0,0,0,17756,13551,31307,0,0,0
