textbox28,textbox76,textbox78,textbox24,district_count,sl_no1,textbox20,textbox26,textbox23,textbox38,textbox29,textbox21,textbox33,textbox8,textbox58,textbox9,textbox10,textbox12,textbox13
29/04/2021,Disease Name--Accidental Injuries-Accidental Injuries,State Name--RAJASTHAN,From Month & Year--  January - 2015  UPTO  December - 2015,33,,Hanumangarh,3489,1582,5071,4,1,5,3489,1582,5071,4,1,5
29/04/2021,Disease Name--Accidental Injuries-Accidental Injuries,State Name--RAJASTHAN,From Month & Year--  January - 2015  UPTO  December - 2015,33,,Hanumangarh,3489,1582,5071,4,1,5,3489,1582,5071,4,1,5
29/04/2021,Disease Name--Accidental Injuries-Accidental Injuries,State Name--RAJASTHAN,From Month & Year--  January - 2015  UPTO  December - 2015,33,,Hanumangarh,3489,1582,5071,4,1,5,3489,1582,5071,4,1,5
29/04/2021,Disease Name--Accidental Injuries-Accidental Injuries,State Name--RAJASTHAN,From Month & Year--  January - 2015  UPTO  December - 2015,33,,Hanumangarh,3489,1582,5071,4,1,5,3489,1582,5071,4,1,5
29/04/2021,Disease Name--Accidental Injuries-Accidental Injuries,State Name--RAJASTHAN,From Month & Year--  January - 2015  UPTO  December - 2015,33,,Hanumangarh,3489,1582,5071,4,1,5,3489,1582,5071,4,1,5
29/04/2021,Disease Name--Accidental Injuries-Accidental Injuries,State Name--RAJASTHAN,From Month & Year--  January - 2015  UPTO  December - 2015,33,,Hanumangarh,3489,1582,5071,4,1,5,3489,1582,5071,4,1,5
29/04/2021,Disease Name--Accidental Injuries-Accidental Injuries,State Name--RAJASTHAN,From Month & Year--  January - 2015  UPTO  December - 2015,33,,Hanumangarh,3489,1582,5071,4,1,5,3489,1582,5071,4,1,5
29/04/2021,Disease Name--Accidental Injuries-Accidental Injuries,State Name--RAJASTHAN,From Month & Year--  January - 2015  UPTO  December - 2015,33,,Hanumangarh,3489,1582,5071,4,1,5,3489,1582,5071,4,1,5
29/04/2021,Disease Name--Accidental Injuries-Accidental Injuries,State Name--RAJASTHAN,From Month & Year--  January - 2015  UPTO  December - 2015,33,,Hanumangarh,3489,1582,5071,4,1,5,3489,1582,5071,4,1,5
29/04/2021,Disease Name--Cancer-Lung Cancer ,State Name--RAJASTHAN,From Month & Year--  January - 2015  UPTO  December - 2015,33,,Hanumangarh,72,64,136,0,0,0,72,64,136,0,0,0
29/04/2021,Disease Name--Cancer-Lung Cancer ,State Name--RAJASTHAN,From Month & Year--  January - 2015  UPTO  December - 2015,33,,Hanumangarh,72,64,136,0,0,0,72,64,136,0,0,0
29/04/2021,Disease Name--Cancer-Lung Cancer ,State Name--RAJASTHAN,From Month & Year--  January - 2015  UPTO  December - 2015,33,,Hanumangarh,72,64,136,0,0,0,72,64,136,0,0,0
29/04/2021,Disease Name--Cancer-Lung Cancer ,State Name--RAJASTHAN,From Month & Year--  January - 2015  UPTO  December - 2015,33,,Hanumangarh,72,64,136,0,0,0,72,64,136,0,0,0
29/04/2021,Disease Name--Cancer-Lung Cancer ,State Name--RAJASTHAN,From Month & Year--  January - 2015  UPTO  December - 2015,33,,Hanumangarh,72,64,136,0,0,0,72,64,136,0,0,0
29/04/2021,Disease Name--Cancer-Lung Cancer ,State Name--RAJASTHAN,From Month & Year--  January - 2015  UPTO  December - 2015,33,,Hanumangarh,72,64,136,0,0,0,72,64,136,0,0,0
29/04/2021,Disease Name--Cancer-Lung Cancer ,State Name--RAJASTHAN,From Month & Year--  January - 2015  UPTO  December - 2015,33,,Hanumangarh,72,64,136,0,0,0,72,64,136,0,0,0
29/04/2021,Disease Name--Cancer-Lung Cancer ,State Name--RAJASTHAN,From Month & Year--  January - 2015  UPTO  December - 2015,33,,Hanumangarh,72,64,136,0,0,0,72,64,136,0,0,0
29/04/2021,Disease Name--Cancer-Lung Cancer ,State Name--RAJASTHAN,From Month & Year--  January - 2015  UPTO  December - 2015,33,,Hanumangarh,72,64,136,0,0,0,72,64,136,0,0,0
29/04/2021,Disease Name--Cardio Vascular Diseases- Hypertension,State Name--RAJASTHAN,From Month & Year--  January - 2015  UPTO  December - 2015,33,,Hanumangarh,15251,11693,26944,0,0,0,15251,11693,26944,0,0,0
29/04/2021,Disease Name--Cardio Vascular Diseases- Hypertension,State Name--RAJASTHAN,From Month & Year--  January - 2015  UPTO  December - 2015,33,,Hanumangarh,15251,11693,26944,0,0,0,15251,11693,26944,0,0,0
29/04/2021,Disease Name--Cardio Vascular Diseases- Hypertension,State Name--RAJASTHAN,From Month & Year--  January - 2015  UPTO  December - 2015,33,,Hanumangarh,15251,11693,26944,0,0,0,15251,11693,26944,0,0,0
29/04/2021,Disease Name--Cardio Vascular Diseases- Hypertension,State Name--RAJASTHAN,From Month & Year--  January - 2015  UPTO  December - 2015,33,,Hanumangarh,15251,11693,26944,0,0,0,15251,11693,26944,0,0,0
29/04/2021,Disease Name--Cardio Vascular Diseases- Hypertension,State Name--RAJASTHAN,From Month & Year--  January - 2015  UPTO  December - 2015,33,,Hanumangarh,15251,11693,26944,0,0,0,15251,11693,26944,0,0,0
29/04/2021,Disease Name--Cardio Vascular Diseases- Hypertension,State Name--RAJASTHAN,From Month & Year--  January - 2015  UPTO  December - 2015,33,,Hanumangarh,15251,11693,26944,0,0,0,15251,11693,26944,0,0,0
29/04/2021,Disease Name--Cardio Vascular Diseases- Hypertension,State Name--RAJASTHAN,From Month & Year--  January - 2015  UPTO  December - 2015,33,,Hanumangarh,15251,11693,26944,0,0,0,15251,11693,26944,0,0,0
29/04/2021,Disease Name--Cardio Vascular Diseases- Hypertension,State Name--RAJASTHAN,From Month & Year--  January - 2015  UPTO  December - 2015,33,,Hanumangarh,15251,11693,26944,0,0,0,15251,11693,26944,0,0,0
29/04/2021,Disease Name--Cardio Vascular Diseases- Hypertension,State Name--RAJASTHAN,From Month & Year--  January - 2015  UPTO  December - 2015,33,,Hanumangarh,15251,11693,26944,0,0,0,15251,11693,26944,0,0,0
29/04/2021,Disease Name--Cardio Vascular Diseases- Hypertension,State Name--RAJASTHAN,From Month & Year--  January - 2015  UPTO  December - 2015,33,,Hanumangarh,15251,11693,26944,0,0,0,15251,11693,26944,0,0,0
29/04/2021,Disease Name--Cardio Vascular Diseases- Hypertension,State Name--RAJASTHAN,From Month & Year--  January - 2015  UPTO  December - 2015,33,,Hanumangarh,15251,11693,26944,0,0,0,15251,11693,26944,0,0,0
29/04/2021,Disease Name--Cardio Vascular Diseases- Hypertension,State Name--RAJASTHAN,From Month & Year--  January - 2015  UPTO  December - 2015,33,,Hanumangarh,15251,11693,26944,0,0,0,15251,11693,26944,0,0,0
29/04/2021,Disease Name--Cardio Vascular Diseases-Ischemic Heart  Diseases,State Name--RAJASTHAN,From Month & Year--  January - 2015  UPTO  December - 2015,33,,Hanumangarh,2613,2150,4763,12,4,16,2613,2150,4763,12,4,16
29/04/2021,Disease Name--Cardio Vascular Diseases-Ischemic Heart  Diseases,State Name--RAJASTHAN,From Month & Year--  January - 2015  UPTO  December - 2015,33,,Hanumangarh,2613,2150,4763,12,4,16,2613,2150,4763,12,4,16
29/04/2021,Disease Name--Cardio Vascular Diseases-Ischemic Heart  Diseases,State Name--RAJASTHAN,From Month & Year--  January - 2015  UPTO  December - 2015,33,,Hanumangarh,2613,2150,4763,12,4,16,2613,2150,4763,12,4,16
29/04/2021,Disease Name--Cardio Vascular Diseases-Ischemic Heart  Diseases,State Name--RAJASTHAN,From Month & Year--  January - 2015  UPTO  December - 2015,33,,Hanumangarh,2613,2150,4763,12,4,16,2613,2150,4763,12,4,16
